source_run,model_label,serving_mode,source_file,model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,(p)seq/s/worker,(d)seq/s/worker,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,(e)workers,(e)tp,(e)pp,(e)parallel,(e)memory,backend_label,satisfies_sla,cluster_total_gpus,raw_candidate_tps,cluster_tps_72gpu,output_token_throughput_72gpu,per_gpu_throughput_72gpu,per_gpu_output_token_throughput,per_user_tps,plot_label,is_model_pareto_frontier
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,48,4.077,,,847.705,10.843,11679.862,4.077,0.057,4077.44,56.631,92.227,72,,,,,,,,,,,,,,,,,,,,,,0.0,56.631,1.0,1.0,4.0,6.0,6.0,8.0,4.247,0.554,1.0,2.0,1.0,1.0,1.0,tp1pp2dp1etp1ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.116,trtllm,1.3.0rc10,gb300,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,57.477,trtllm,1.3.0rc10,gb300,0.0,0.0,0.0,,0.0,trtllm,True,72,4077.44,4077.432,4077.432,56.631,56.631,92.227,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,34,2.956,,,847.705,10.576,11413.129,2.956,0.041,2955.96,41.055,94.554,72,,,,,,,,,,,,,,,,,,,,,,0.0,41.055,1.0,1.0,2.0,2.0,2.0,17.0,4.247,0.189,1.0,2.0,1.0,1.0,1.0,tp1pp2dp1etp1ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.116,trtllm,1.3.0rc10,gb300,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,106.129,trtllm,1.3.0rc10,gb300,0.0,0.0,0.0,,0.0,trtllm,True,72,2955.96,2955.96,2955.96,41.055,41.055,94.554,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,24,2.289,,,847.705,9.665,10503.04,2.289,0.032,2288.96,31.791,103.462,72,,,,,,,,,,,,,,,,,,,,,,0.0,31.791000000000004,1.0,1.0,4.0,3.0,3.0,8.0,4.247,0.311,1.0,2.0,1.0,1.0,1.0,tp1pp2dp1etp1ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.116,trtllm,1.3.0rc10,gb300,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,56.635,trtllm,1.3.0rc10,gb300,0.0,0.0,0.0,,0.0,trtllm,True,72,2288.96,2288.952,2288.952,31.791000000000004,31.791000000000004,103.462,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,16,1.546,,,847.705,9.552,10390.153,1.546,0.021,1545.6,21.467,104.69,72,,,,,,,,,,,,,,,,,,,,,,0.0,21.467,1.0,1.0,4.0,2.0,2.0,8.0,4.247,0.21,1.0,2.0,1.0,1.0,1.0,tp1pp2dp1etp1ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.116,trtllm,1.3.0rc10,gb300,8.0,1.0,1.0,8.0,1.0,tp8pp1dp1etp8ep1,nvfp4,fp8,bfloat16,nvfp4,half,56.355,trtllm,1.3.0rc10,gb300,0.0,0.0,0.0,,0.0,trtllm,True,72,1545.6,1545.6239999999998,1545.6239999999998,21.467,21.467,104.69,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.887,,,847.705,8.314,9153.391,0.887,0.012,886.88,12.318,120.278,72,,,,,,,,,,,,,,,,,,,,,,0.0,12.318,1.0,1.0,4.0,1.0,1.0,4.0,4.247,0.241,1.0,2.0,1.0,1.0,1.0,tp1pp2dp1etp1ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.116,trtllm,1.3.0rc10,gb300,8.0,2.0,1.0,4.0,2.0,tp8pp2dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,30.187,trtllm,1.3.0rc10,gb300,0.0,0.0,0.0,,0.0,trtllm,True,72,886.88,886.896,886.896,12.318,12.318,120.278,GLM-5 NVFP4 / trtllm / disagg,False
glm_trtllm,GLM-5 NVFP4,disagg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/disagg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,8,0.883,,,847.705,8.308,9147.397,0.883,0.012,883.2,12.267,120.364,72,,,,,,,,,,,,,,,,,,,,,,0.0,12.267,1.0,1.0,4.0,1.0,1.0,8.0,4.247,0.12,1.0,2.0,1.0,1.0,1.0,tp1pp2dp1etp1ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.116,trtllm,1.3.0rc10,gb300,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,56.075,trtllm,1.3.0rc10,gb300,0.0,0.0,0.0,,0.0,trtllm,True,72,883.2,883.2239999999999,883.2239999999999,12.267,12.267,120.364,GLM-5 NVFP4 / trtllm / disagg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,2048,7.265,512.0,1024.0,1915.635,281.316,282950.188,7.265,1.816,7257.5,1814.375,3.555,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,252.16,0.512,1.0,511.0,4511.0,4000.0,511.0,vllm,0.19.0,gb300,0.0,1814.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,7257.5,130635.0,130635.0,1814.375,1814.375,3.555,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1920,7.219,480.0,960.0,1903.456,265.324,266962.221,7.219,1.805,7212.028,1803.007,3.769,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,243.161,0.48,1.0,479.0,4479.0,4000.0,479.0,vllm,0.19.0,gb300,0.0,1803.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,7212.028,129816.504,129816.504,1803.007,1803.007,3.769,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1792,7.168,448.0,896.0,1891.277,249.334,250975.464,7.168,1.792,7160.718,1790.18,4.011,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,234.161,0.448,1.0,447.0,4447.0,4000.0,447.0,vllm,0.19.0,gb300,0.0,1790.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,7160.718,128892.96,128892.96,1790.18,1790.18,4.011,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1664,7.109,416.0,832.0,1879.098,233.351,234996.377,7.109,1.777,7102.182,1775.545,4.285,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,225.162,0.416,1.0,415.0,4415.0,4000.0,415.0,vllm,0.19.0,gb300,0.0,1775.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,7102.182,127839.24,127839.24,1775.545,1775.545,4.285,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1536,7.035,384.0,768.0,1866.92,217.583,219232.364,7.035,1.759,7028.172,1757.043,4.596,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,216.163,0.384,1.0,383.0,4383.0,4000.0,383.0,vllm,0.19.0,gb300,0.0,1757.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,7028.172,126507.09599999999,126507.09599999999,1757.043,1757.043,4.596,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1408,6.958,352.0,704.0,1854.152,201.584,203236.53,6.958,1.739,6950.601,1737.65,4.961,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,207.164,0.352,1.0,351.0,4351.0,4000.0,351.0,vllm,0.19.0,gb300,0.0,1737.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,6950.601,125110.8,125110.8,1737.65,1737.65,4.961,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1280,6.865,320.0,640.0,1841.833,185.636,187292.17,6.865,1.716,6857.862,1714.466,5.387,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,198.164,0.32,1.0,319.0,4319.0,4000.0,319.0,vllm,0.19.0,gb300,0.0,1714.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,6857.862,123441.552,123441.552,1714.466,1714.466,5.387,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1152,6.754,288.0,576.0,1829.514,169.695,171355.248,6.754,1.689,6747.527,1686.882,5.893,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,189.165,0.288,1.0,287.0,4287.0,4000.0,287.0,vllm,0.19.0,gb300,0.0,1686.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,6747.527,121455.504,121455.504,1686.882,1686.882,5.893,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1024,6.626,256.0,512.0,1817.217,153.647,155310.555,6.626,1.656,6619.106,1654.777,6.508,4,1.0,2.0,2.0,1.0,2.0,tp1pp2dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,180.166,0.256,1.0,255.0,4255.0,4000.0,255.0,vllm,0.19.0,gb300,0.0,1654.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,6619.106,119143.944,119143.944,1654.777,1654.777,6.508,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,480,3.275,240.0,480.0,1811.142,145.63,147295.582,3.275,1.638,3272.023,1636.012,6.867,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,277.043,0.24,1.0,239.0,4239.0,4000.0,239.0,vllm,0.19.0,gb300,0.0,1636.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3272.023,117792.864,117792.864,1636.012,1636.012,6.867,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,448,3.233,224.0,448.0,1805.338,137.634,139301.836,3.233,1.616,3229.668,1614.834,7.266,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,272.543,0.224,1.0,223.0,4223.0,4000.0,223.0,vllm,0.19.0,gb300,0.0,1614.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3229.668,116268.04800000001,116268.04800000001,1614.834,1614.834,7.266,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,416,3.185,208.0,416.0,1799.535,129.638,131307.957,3.185,1.593,3182.143,1591.071,7.714,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,268.044,0.208,1.0,207.0,4207.0,4000.0,207.0,vllm,0.19.0,gb300,0.0,1591.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3182.143,114557.112,114557.112,1591.071,1591.071,7.714,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,384,3.132,192.0,384.0,1793.732,121.639,123310.961,3.132,1.566,3128.514,1564.257,8.221,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,263.544,0.192,1.0,191.0,4191.0,4000.0,191.0,vllm,0.19.0,gb300,0.0,1564.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3128.514,112626.504,112626.504,1564.257,1564.257,8.221,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,352,3.067,176.0,352.0,1787.929,113.779,115453.263,3.067,1.533,3063.704,1531.852,8.789,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,259.044,0.176,1.0,175.0,4175.0,4000.0,175.0,vllm,0.19.0,gb300,0.0,1531.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3063.704,110293.34400000001,110293.34400000001,1531.852,1531.852,8.789,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,320,2.993,160.0,320.0,1782.125,105.899,107575.56,2.993,1.496,2989.949,1494.974,9.443,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,254.545,0.16,1.0,159.0,4159.0,4000.0,159.0,vllm,0.19.0,gb300,0.0,1494.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,2989.949,107638.128,107638.128,1494.974,1494.974,9.443,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,288,2.908,144.0,288.0,1776.322,98.01,99687.993,2.908,1.454,2904.777,1452.388,10.203,2,1.0,1.0,2.0,1.0,2.0,tp1pp1dp2etp1ep2,nvfp4,fp8,bfloat16,nvfp4,half,250.045,0.144,1.0,143.0,4143.0,4000.0,143.0,vllm,0.19.0,gb300,0.0,1452.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,2904.777,104571.93599999999,104571.93599999999,1452.388,1452.388,10.203,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,512,5.658,128.0,512.0,1875.283,89.355,91140.635,5.658,1.414,5652.232,1413.058,11.191,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,146.827,0.128,1.0,127.0,4127.0,4000.0,127.0,vllm,0.19.0,gb300,0.0,1413.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,5652.232,101740.176,101740.176,1413.058,1413.058,11.191,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,448,5.465,112.0,448.0,1868.326,80.821,82608.295,5.465,1.366,5459.311,1364.828,12.373,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,142.327,0.112,1.0,111.0,4111.0,4000.0,111.0,vllm,0.19.0,gb300,0.0,1364.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,5459.311,98267.616,98267.616,1364.828,1364.828,12.373,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,384,5.226,96.0,384.0,1861.991,72.299,74088.635,5.226,1.307,5220.79,1305.197,13.831,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,137.827,0.096,1.0,95.0,4095.0,4000.0,95.0,vllm,0.19.0,gb300,0.0,1305.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,5220.79,93974.184,93974.184,1305.197,1305.197,13.831,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,320,4.96,80.0,320.0,1854.944,63.317,65108.734,4.96,1.24,4954.868,1238.717,15.794,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,133.328,0.08,1.0,79.0,4079.0,4000.0,79.0,vllm,0.19.0,gb300,0.0,1238.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,4954.868,89187.62400000001,89187.62400000001,1238.717,1238.717,15.794,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,256,4.647,64.0,256.0,1848.006,53.863,55656.904,4.647,1.162,4642.532,1160.633,18.566,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,128.828,0.064,1.0,63.0,4063.0,4000.0,63.0,vllm,0.19.0,gb300,0.0,1160.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,4642.532,83565.576,83565.576,1160.633,1160.633,18.566,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,224,4.422,56.0,224.0,1845.363,49.42,51216.035,4.422,1.105,4417.574,1104.394,20.235,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,126.578,0.056,1.0,55.0,4055.0,4000.0,55.0,vllm,0.19.0,gb300,0.0,1104.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,4417.574,79516.368,79516.368,1104.394,1104.394,20.235,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,192,4.16,48.0,192.0,1842.719,44.909,46707.195,4.16,1.04,4155.583,1038.896,22.267,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,124.329,0.048,1.0,47.0,4047.0,4000.0,47.0,vllm,0.19.0,gb300,0.0,1038.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,4155.583,74800.512,74800.512,1038.896,1038.896,22.267,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,160,3.831,40.0,160.0,1771.073,40.509,42239.137,3.831,0.958,3826.935,956.734,24.686,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,122.079,0.04,1.0,39.0,4039.0,4000.0,39.0,vllm,0.19.0,gb300,0.0,956.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3826.935,68884.848,68884.848,956.734,956.734,24.686,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,128,3.418,32.0,128.0,1584.705,36.178,37726.915,3.418,0.855,3414.668,853.667,27.641,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,119.829,0.032,1.0,31.0,4031.0,4000.0,31.0,vllm,0.19.0,gb300,0.0,853.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3414.668,61464.024000000005,61464.024000000005,853.667,853.667,27.641,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,112,3.179,28.0,112.0,1491.463,33.96,35417.312,3.179,0.795,3175.509,793.877,29.447,4,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,118.704,0.028,1.0,27.0,4027.0,4000.0,27.0,vllm,0.19.0,gb300,0.0,793.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,3175.509,57159.144,57159.144,793.877,793.877,29.447,GLM-5 NVFP4 / vllm / agg,False
glm_vllm,GLM-5 NVFP4,agg,glm_vllm/nvidia/GLM-5-NVFP4_gb300_vllm_isl4000_osl1000_ttft2000_tpot30_894333/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,96,2.955,24.0,96.0,1997.239,30.127,32094.601,2.955,0.739,2952.463,738.116,33.192,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,132.625,0.012,2.0,22.0,8022.0,8000.0,22.0,vllm,0.19.0,gb300,0.0,738.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vllm,False,72,2952.463,53144.352,53144.352,738.116,738.116,33.192,GLM-5 NVFP4 / vllm / agg,False
