source_run,model_label,serving_mode,source_file,model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,(p)seq/s/worker,(d)seq/s/worker,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,(e)workers,(e)tp,(e)pp,(e)parallel,(e)memory,backend_label,satisfies_sla,cluster_total_gpus,raw_candidate_tps,cluster_tps_72gpu,output_token_throughput_72gpu,per_gpu_throughput_72gpu,per_gpu_output_token_throughput,per_user_tps,plot_label,is_model_pareto_frontier
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.411,5.0,5.0,470.275,11.518,11977.169,0.411,0.103,410.919,102.73,86.818,4,4.0,1.0,1.0,2.0,2.0,tp4pp1dp1etp2ep2,nvfp4,fp8,bfloat16,nvfp4,half,110.083,0.005,1.0,4.0,4004.0,4000.0,4.0,trtllm,1.3.0rc10,gb300,0.0,102.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,410.919,7396.56,7396.56,102.73,102.73,86.818,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,10,0.817,10.0,10.0,733.726,11.222,11944.225,0.817,0.102,816.428,102.053,89.113,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.712,0.005,2.0,8.0,8008.0,8000.0,8.0,trtllm,1.3.0rc10,gb300,0.0,102.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,816.428,7347.816,7347.816,102.053,102.053,89.113,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,9,0.746,9.0,9.0,733.538,11.054,11776.465,0.746,0.093,744.983,93.123,90.465,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.431,0.004,2.0,7.0,8007.0,8000.0,7.0,trtllm,1.3.0rc10,gb300,0.0,93.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,744.983,6704.856000000001,6704.856000000001,93.123,93.123,90.465,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,8,0.693,8.0,8.0,715.889,10.524,11229.23,0.693,0.087,692.552,86.569,95.022,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,60.151,0.004,2.0,6.0,8006.0,8000.0,6.0,trtllm,1.3.0rc10,gb300,0.0,86.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,692.552,6232.968,6232.968,86.569,86.569,95.022,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,7,0.612,7.0,7.0,715.705,10.417,11122.622,0.612,0.077,611.626,76.453,95.994,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.87,0.004,2.0,5.0,8005.0,8000.0,5.0,trtllm,1.3.0rc10,gb300,0.0,76.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,611.626,5504.616,5504.616,76.453,76.453,95.994,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,6,0.547,6.0,6.0,698.07,10.289,10976.868,0.547,0.068,546.57,68.321,97.19,8,8.0,1.0,1.0,2.0,4.0,tp8pp1dp1etp2ep4,nvfp4,fp8,bfloat16,nvfp4,half,59.59,0.003,2.0,4.0,8004.0,8000.0,4.0,trtllm,1.3.0rc10,gb300,0.0,68.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,546.57,4919.112,4919.112,68.321,68.321,97.19,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.464,5.0,5.0,441.495,10.172,10603.665,0.464,0.058,463.679,57.96,98.306,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,60.31,0.005,1.0,4.0,4004.0,4000.0,4.0,trtllm,1.3.0rc10,gb300,0.0,57.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,463.679,4173.12,4173.12,57.96,57.96,98.306,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,5,0.461,5.0,5.0,730.159,10.126,10846.259,0.461,0.058,460.958,57.62,98.753,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,60.31,0.002,2.0,3.0,8003.0,8000.0,3.0,trtllm,1.3.0rc10,gb300,0.0,57.61999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,460.958,4148.639999999999,4148.639999999999,57.61999999999999,57.61999999999999,98.753,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.392,4.0,4.0,711.776,9.848,10550.288,0.392,0.049,391.629,48.954,101.54,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,60.029,0.002,2.0,2.0,8002.0,8000.0,2.0,trtllm,1.3.0rc10,gb300,0.0,48.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,391.629,3524.688,3524.688,48.954,48.954,101.54,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,4,0.389,4.0,4.0,430.847,9.694,10114.916,0.389,0.049,388.142,48.518,103.159,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,60.029,0.004,1.0,3.0,4003.0,4000.0,3.0,trtllm,1.3.0rc10,gb300,0.0,48.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,388.142,3493.2960000000003,3493.2960000000003,48.518,48.518,103.159,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,3,0.314,3.0,3.0,420.205,9.145,9556.277,0.314,0.039,313.916,39.24,109.347,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.749,0.003,1.0,2.0,4002.0,4000.0,2.0,trtllm,1.3.0rc10,gb300,0.0,39.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,313.916,2825.28,2825.28,39.24,39.24,109.347,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,2,0.227,2.0,2.0,409.352,8.594,8995.222,0.227,0.028,227.154,28.394,116.354,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.468,0.002,1.0,1.0,4001.0,4000.0,1.0,trtllm,1.3.0rc10,gb300,0.0,28.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,227.154,2044.368,2044.368,28.394,28.394,116.354,GLM-5 NVFP4 / trtllm / agg,True
glm_trtllm,GLM-5 NVFP4,agg,glm_trtllm/nvidia/GLM-5-NVFP4_gb300_trtllm_isl4000_osl1000_ttft2000_tpot30_444043/agg/pareto.csv,nvidia/GLM-5-NVFP4,4000,1000,0,1,0.127,1.0,1.0,391.276,7.679,8062.823,0.127,0.016,126.817,15.852,130.221,8,8.0,1.0,1.0,4.0,2.0,tp8pp1dp1etp4ep2,nvfp4,fp8,bfloat16,nvfp4,half,59.188,0.001,1.0,1.0,4000.0,4000.0,1.0,trtllm,1.3.0rc10,gb300,0.0,15.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trtllm,True,72,126.817,1141.344,1141.344,15.852,15.852,130.221,GLM-5 NVFP4 / trtllm / agg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,4608,146.026,,,440.825,29.061,29472.764,146.026,2.028,146026.08,2028.14,34.411,72,,,,,,,,,,,,,,,,,,,sglang,,,0.0,2028.1400000000003,1.0,4.0,10.0,144.0,1152.0,4.0,16.333,39.681,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,8.0,2.0,4.0,tp1pp1dp8etp2ep4,nvfp4,fp8,fp8,nvfp4,half,107.936,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,146026.08,146026.08000000002,146026.08000000002,2028.1400000000003,2028.1400000000003,34.411,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,3840,141.812,,,440.825,24.936,25351.889,141.812,1.97,141812.48,1969.618,40.102,72,,,,,,,,,,,,,,,,,,,sglang,,,0.0,1969.6179999999997,1.0,4.0,10.0,120.0,960.0,4.0,16.333,38.536,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,fp8,nvfp4,half,103.741,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,141812.48,141812.49599999998,141812.49599999998,1969.6179999999997,1969.6179999999997,40.102,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,2720,117.598,,,440.825,19.816,20237.009,117.598,1.633,117597.6,1633.3,50.464,72,,,,,,,,,,,,,,,,,,,sglang,,,0.0,1633.3,1.0,4.0,8.0,68.0,544.0,5.0,16.333,27.48,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,fp8,nvfp4,half,95.155,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,117597.6,117597.59999999999,117597.59999999999,1633.3,1633.3,50.464,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,224,10.532,28.0,224.0,1384.863,19.698,21063.557,10.532,1.316,10521.452,1315.181,50.766,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,107.14,0.014,2.0,26.0,8026.0,8000.0,26.0,sglang,0.5.10,gb300,0.0,1315.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,10521.452,94693.032,94693.032,1315.181,1315.181,50.766,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,192,9.97,24.0,192.0,806.526,18.52,19307.913,9.97,1.246,9960.093,1245.012,53.996,8,1.0,1.0,8.0,1.0,8.0,tp1pp1dp8etp1ep8,nvfp4,fp8,bfloat16,nvfp4,half,97.143,0.024,1.0,23.0,4023.0,4000.0,23.0,sglang,0.5.10,gb300,0.0,1245.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,9960.093,89640.864,89640.864,1245.012,1245.012,53.996,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,1760,88.198,,,440.825,17.95,18372.875,88.198,1.378,88198.2,1378.097,55.71,64,,,,,,,,,,,,,,,,,,,sglang,,,0.0,1224.9751111111111,1.0,4.0,6.0,44.0,352.0,5.0,16.333,19.629,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,8.0,2.0,4.0,tp1pp1dp8etp2ep4,nvfp4,fp8,fp8,nvfp4,half,91.228,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,88198.2,88198.208,88198.208,1224.9751111111111,1224.9751111111111,55.71,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,480,29.399,,,440.825,14.741,15167.084,29.399,1.225,29399.4,1224.975,67.837,24,,,,,,,,,,,,,,,,,,,sglang,,,0.0,1224.975,1.0,4.0,2.0,30.0,120.0,4.0,16.333,8.149,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,fp8,nvfp4,half,156.491,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,29399.4,88198.2,88198.2,1224.975,1224.975,67.837,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,416,27.869,,,440.825,13.747,14174.078,27.869,1.161,27868.64,1161.193,72.742,24,,,,,,,,,,,,,,,,,,,sglang,,,0.0,1161.193,1.0,4.0,2.0,26.0,104.0,4.0,16.333,7.573,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,fp8,nvfp4,half,155.836,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,27868.64,83605.896,83605.896,1161.193,1161.193,72.742,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,64,4.268,16.0,64.0,1538.069,12.985,14509.894,4.268,1.067,4263.362,1065.841,77.013,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,208.139,0.008,2.0,14.0,8014.0,8000.0,14.0,sglang,0.5.10,gb300,0.0,1065.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,4263.362,76740.552,76740.552,1065.841,1065.841,77.013,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,832,73.498,,,440.825,10.371,10801.454,73.498,1.021,73498.5,1020.812,96.426,72,,,,,,,,,,,,,,,,,,,sglang,,,0.0,1020.812,1.0,4.0,5.0,16.0,64.0,13.0,16.333,6.177,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,fp8,nvfp4,half,154.2,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,73498.5,73498.464,73498.464,1020.812,1020.812,96.426,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,728,68.387,,,440.825,9.804,10235.021,68.387,0.95,68387.28,949.823,102.002,72,,,,,,,,,,,,,,,,,,,sglang,,,0.0,949.823,1.0,4.0,5.0,14.0,56.0,13.0,16.333,5.718,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,fp8,nvfp4,half,153.872,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,68387.28,68387.256,68387.256,949.823,949.823,102.002,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,40,3.482,10.0,40.0,1434.763,9.468,10892.86,3.482,0.87,3478.163,869.541,105.624,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,207.117,0.005,2.0,8.0,8008.0,8000.0,8.0,sglang,0.5.10,gb300,0.0,869.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,3478.163,62606.952000000005,62606.952000000005,869.541,869.541,105.624,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,36,3.194,9.0,36.0,1434.635,9.251,10676.16,3.194,0.798,3190.419,797.605,108.099,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,206.946,0.004,2.0,7.0,8007.0,8000.0,7.0,sglang,0.5.10,gb300,0.0,797.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,3190.419,57427.56,57427.56,797.605,797.605,108.099,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,32,3.097,8.0,32.0,1400.352,8.307,9698.671,3.097,0.774,3094.376,773.594,120.386,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,206.776,0.004,2.0,6.0,8006.0,8000.0,6.0,sglang,0.5.10,gb300,0.0,773.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,3094.376,55698.768000000004,55698.768000000004,773.594,773.594,120.386,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,28,2.756,7.0,28.0,1400.227,8.135,9527.068,2.756,0.689,2753.235,688.309,122.926,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,206.605,0.004,2.0,5.0,8005.0,8000.0,5.0,sglang,0.5.10,gb300,0.0,688.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,2753.235,49558.248,49558.248,688.309,688.309,122.926,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,24,2.565,6.0,24.0,1365.953,8.007,9365.052,2.565,0.641,2562.348,640.587,124.889,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,206.435,0.003,2.0,4.0,8004.0,8000.0,4.0,sglang,0.5.10,gb300,0.0,640.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,2562.348,46122.263999999996,46122.263999999996,640.587,640.587,124.889,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,disagg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/disagg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,360,41.883,,,440.825,7.916,8348.909,41.883,0.582,41883.0,581.708,126.33,72,,,,,,,,,,,,,,,,,,,sglang,,,0.0,581.708,1.0,4.0,3.0,6.0,24.0,15.0,16.333,3.035,1.0,1.0,4.0,1.0,4.0,tp1pp1dp4etp1ep4,nvfp4,fp8,bfloat16,nvfp4,half,160.846,sglang,0.5.10,gb300,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,fp8,nvfp4,half,152.564,sglang,0.5.10,gb300,0.0,0.0,0.0,,0.0,sglang,True,72,41883.0,41882.975999999995,41882.975999999995,581.708,581.708,126.33,Kimi K2.5 NVFP4 / sglang / disagg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,20,2.191,5.0,20.0,1365.831,7.777,9135.049,2.191,0.548,2189.044,547.261,128.584,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,206.265,0.002,2.0,3.0,8003.0,8000.0,3.0,sglang,0.5.10,gb300,0.0,547.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,2189.044,39402.792,39402.792,547.261,547.261,128.584,Kimi K2.5 NVFP4 / sglang / agg,True
kimi,Kimi K2.5 NVFP4,agg,kimi/nvidia/Kimi-K2.5-NVFP4_gb300_auto_isl4000_osl1000_ttft2000_tpot30_922181/agg/pareto.csv,nvidia/Kimi-K2.5-NVFP4,4000,1000,0,16,1.932,4.0,16.0,1331.567,7.607,8931.451,1.932,0.483,1929.796,482.449,131.449,4,1.0,1.0,4.0,4.0,1.0,tp1pp1dp4etp4ep1,nvfp4,fp8,bfloat16,nvfp4,half,206.094,0.002,2.0,2.0,8002.0,8000.0,2.0,sglang,0.5.10,gb300,0.0,482.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sglang,True,72,1929.796,34736.328,34736.328,482.449,482.449,131.449,Kimi K2.5 NVFP4 / sglang / agg,True
